popularity_7d,avg_price,market_hash_name
1,4.327,M4A4 | Griffin (Well-Worn)
9,6.219777788888889,XM1014 | Tranquility (Battle-Scarred)
42,4.611523802380951,StatTrak™ M4A4 | Griffin (Field-Tested)
15,8.269333333333334,P2000 | Fire Elemental (Battle-Scarred)
0,0.0,DreamHack 2014 Mirage Souvenir Package
0,0.0,DreamHack 2014 Overpass Souvenir Package
0,0.0,Souvenir Nova | Walnut (Minimal Wear)
0,0.0,Souvenir Tec-9 | Brass (Field-Tested)
0,0.0,DreamHack 2014 Dust II Souvenir Package
0,0.0,DreamHack 2014 Inferno Souvenir Package
2,0.938,Sticker | Stay Frosty
0,0.0,Souvenir Nova | Predator (Well-Worn)
3,2.2053333333333334,AUG | Radiation Hazard (Battle-Scarred)
1,0.99,Sticker | Piece Of Cake
0,0.0,Sticker | My Little Friend
195,0.5293179256410256,Glock-18 | Catacombs (Factory New)
0,0.0,Sticker | Phoenix (Foil)
0,0.0,Sticker | T-Rekt
0,0.0,Sticker | Pandamonium
0,0.0,StatTrak™ Glock-18 | Steel Disruption (Factory New)
1,0.937,Sticker | Dinked
0,0.0,"Music Kit | Dren, Death's Head Demolition"
51,0.5612353,MP9 | Deadly Poison (Minimal Wear)
9,0.196,XM1014 | Quicksilver (Field-Tested)
7,6.070714285714287,P250 | Muertos (Well-Worn)
1,1.842,Sawed-Off | Serenity (Minimal Wear)
60,0.9152666599999999,StatTrak™ Glock-18 | Catacombs (Field-Tested)
50,0.42402001399999995,SCAR-20 | Grotto (Factory New)
7,0.6742856999999999,Glock-18 | Catacombs (Battle-Scarred)
22,4.045772709090908,StatTrak™ Dual Berettas | Urban Shock (Field-Tested)
1,3.449,Sawed-Off | Serenity (Factory New)
3,0.7466667,StatTrak™ XM1014 | Quicksilver (Minimal Wear)
11,0.5253636272727275,StatTrak™ SCAR-20 | Grotto (Field-Tested)
88,6.273693173863635,P250 | Muertos (Minimal Wear)
1,0.276,XM1014 | Quicksilver (Battle-Scarred)
8,0.441375,StatTrak™ XM1014 | Quicksilver (Field-Tested)
96,0.2733333135416666,Glock-18 | Catacombs (Field-Tested)
169,1.5955917071005916,Desert Eagle | Naga (Field-Tested)
2,2.865,MAC-10 | Malachite (Factory New)
3,1.857,MP9 | Deadly Poison (Factory New)
24,0.21429166666666666,M249 | System Lock (Field-Tested)
7,0.6338571,M249 | System Lock (Factory New)
1,0.705,StatTrak™ MP9 | Deadly Poison (Field-Tested)
17,1.0087058647058824,Sticker | Massive Pear
2,0.978,Sticker | Warowl
4,1.7175,Dual Berettas | Urban Shock (Well-Worn)
2,1.593,Sawed-Off | Serenity (Battle-Scarred)
2,16.3495,AK-47 | Cartel (Minimal Wear)
0,0.0,StatTrak™ MAC-10 | Malachite (Minimal Wear)
11,0.2996364,SCAR-20 | Grotto (Well-Worn)
7,1.6972857142857143,StatTrak™ SCAR-20 | Grotto (Factory New)
0,0.0,StatTrak™ Sawed-Off | Serenity (Minimal Wear)
1,6.881,StatTrak™ Sawed-Off | Serenity (Factory New)
0,0.0,StatTrak™ Dual Berettas | Urban Shock (Factory New)
1,207.79,★ Bayonet | Rust Coat (Battle-Scarred)
3,2.67,"Music Kit | Midnight Riders, All I Want for Christmas"
1,0.876,Sticker | SAS Chicken
3,0.691,Sticker | Ho Ho Ho
1,0.878,Sticker | Blood Boiler
34,3.837647058823529,StatTrak™ Desert Eagle | Naga (Field-Tested)
58,1.1736552000000002,StatTrak™ XM1014 | Quicksilver (Factory New)
1,0.849,Souvenir P90 | Storm (Field-Tested)
12,0.8265832999999999,StatTrak™ M249 | System Lock (Minimal Wear)
14,0.32807139999999996,Glock-18 | Catacombs (Well-Worn)
58,10.647258627586206,AK-47 | Cartel (Battle-Scarred)
29,0.23272417931034484,SCAR-20 | Grotto (Field-Tested)
9,38.984,M4A1-S | Atomic Alloy (Battle-Scarred)
85,0.3366000035294118,MP9 | Deadly Poison (Field-Tested)
11,0.6285454545454545,StatTrak™ MP9 | Deadly Poison (Well-Worn)
19,0.3872631894736842,XM1014 | Quicksilver (Factory New)
1,3.5,StatTrak™ Dual Berettas | Urban Shock (Minimal Wear)
8,2.0683749875000004,MAC-10 | Malachite (Minimal Wear)
14,0.22557142857142856,XM1014 | Quicksilver (Well-Worn)
5,1.83,MAC-10 | Malachite (Well-Worn)
17,0.2858823705882353,M249 | System Lock (Minimal Wear)
2,5.6235,Desert Eagle | Naga (Factory New)
21,2.2163333666666665,Desert Eagle | Naga (Minimal Wear)
6,0.35666670000000006,XM1014 | Quicksilver (Minimal Wear)
5,1.75,Dual Berettas | Urban Shock (Minimal Wear)
51,0.08639214705882353,AK-47 | Safari Mesh (Well-Worn)
128,10.61514062265625,AK-47 | Cartel (Field-Tested)
129,9.176255793023252,M4A4 | 龍王 (Dragon King) (Field-Tested)
5,0.51959998,StatTrak™ M249 | System Lock (Field-Tested)
26,0.4056538461538462,Glock-18 | Catacombs (Minimal Wear)
88,1.214477281818182,Dual Berettas | Urban Shock (Field-Tested)
217,6.164456224884792,P250 | Muertos (Field-Tested)
23,0.30713043043478266,MP9 | Deadly Poison (Well-Worn)
3,1.3549999999999998,Sawed-Off | Serenity (Well-Worn)
33,0.2756060909090909,SCAR-20 | Grotto (Minimal Wear)
18,3.845166666666666,StatTrak™ Desert Eagle | Naga (Battle-Scarred)
9,1.242888877777778,StatTrak™ Glock-18 | Catacombs (Minimal Wear)
2,6.07,Sticker | Bomb Squad (Foil)
166,1.5938192638554216,Desert Eagle | Naga (Well-Worn)
5,12.0276,M4A4 | 龍王 (Dragon King) (Minimal Wear)
49,1.5665306122448979,MAC-10 | Malachite (Field-Tested)
9,3.0682222222222224,Dual Berettas | Urban Shock (Factory New)
21,0.7467142857142857,StatTrak™ SCAR-20 | Grotto (Minimal Wear)
9,0.22011110000000003,M249 | System Lock (Battle-Scarred)
1,0.862,Sticker | Thug Life
30,1.1566333066666667,Sawed-Off | Serenity (Field-Tested)
4,49.09775,AK-47 | Red Laminate (Field-Tested)
222,2.731626108558558,Chroma Case
3,1.572,StatTrak™ MP9 | Deadly Poison (Minimal Wear)
7,14.6085714,Galil AR | Chatterbox (Well-Worn)
0,0.0,★ M9 Bayonet | Rust Coat (Battle-Scarred)
26,12.232000003846155,StatTrak™ P250 | Muertos (Field-Tested)
6,0.5471667,StatTrak™ SCAR-20 | Grotto (Battle-Scarred)
2,0.637,StatTrak™ MP9 | Deadly Poison (Battle-Scarred)
1,0.629,StatTrak™ XM1014 | Quicksilver (Well-Worn)
20,33.41184999,AWP | Man-o'-war (Field-Tested)
1,651.318,★ Karambit | Rust Coat (Battle-Scarred)
2,113.4135,★ Gut Knife | Damascus Steel (Field-Tested)
0,0.0,★ Karambit | Ultraviolet (Field-Tested)
0,0.0,StatTrak™ AWP | Man-o'-war (Minimal Wear)
0,0.0,StatTrak™ Desert Eagle | Naga (Factory New)
0,0.0,★ Karambit | Marble Fade (Factory New)
0,0.0,★ StatTrak™ M9 Bayonet | Doppler (Factory New)
0,0.0,StatTrak™ M4A4 | 龍王 (Dragon King) (Minimal Wear)
5,524.0954,★ Flip Knife | Doppler (Factory New)
0,0.0,StatTrak™ M4A4 | 龍王 (Dragon King) (Well-Worn)
0,0.0,★ StatTrak™ Flip Knife | Marble Fade (Factory New)
2,35.3485,StatTrak™ AK-47 | Cartel (Battle-Scarred)
1,1146.293,★ M9 Bayonet | Tiger Tooth (Factory New)
0,0.0,★ Bayonet | Damascus Steel (Minimal Wear)
1,223.011,★ Bayonet | Ultraviolet (Field-Tested)
1,218.714,★ Flip Knife | Damascus Steel (Field-Tested)
3,106.985,★ Gut Knife | Rust Coat (Battle-Scarred)
0,0.0,StatTrak™ Galil AR | Chatterbox (Well-Worn)
0,0.0,StatTrak™ M4A4 | 龍王 (Dragon King) (Factory New)
1,427.249,★ StatTrak™ Bayonet | Damascus Steel (Factory New)
0,0.0,★ M9 Bayonet | Ultraviolet (Field-Tested)
1,36.274,StatTrak™ AK-47 | Cartel (Well-Worn)
0,0.0,★ M9 Bayonet | Marble Fade (Factory New)
0,0.0,★ StatTrak™ M9 Bayonet | Marble Fade (Factory New)
2,535.9825,★ Bayonet | Tiger Tooth (Factory New)
0,0.0,★ Karambit | Damascus Steel (Field-Tested)
0,0.0,★ StatTrak™ Karambit | Rust Coat (Battle-Scarred)
0,0.0,★ StatTrak™ Flip Knife | Tiger Tooth (Factory New)
1,1662.049,★ Karambit | Doppler (Factory New)
1,672.151,★ StatTrak™ Bayonet | Doppler (Factory New)
0,0.0,★ StatTrak™ Bayonet | Rust Coat (Battle-Scarred)
2,1272.2865,★ Karambit | Tiger Tooth (Factory New)
1,200.992,★ StatTrak™ Flip Knife | Rust Coat (Battle-Scarred)
0,0.0,★ StatTrak™ Karambit | Marble Fade (Factory New)
0,0.0,★ M9 Bayonet | Damascus Steel (Factory New)
0,0.0,★ StatTrak™ Gut Knife | Rust Coat (Battle-Scarred)
0,0.0,★ StatTrak™ Gut Knife | Marble Fade (Factory New)
0,0.0,★ Karambit | Ultraviolet (Battle-Scarred)
4,546.65675,★ StatTrak™ Flip Knife | Doppler (Factory New)
0,0.0,★ Flip Knife | Ultraviolet (Well-Worn)
0,0.0,★ M9 Bayonet | Damascus Steel (Well-Worn)
1,131.863,★ Gut Knife | Damascus Steel (Well-Worn)
0,0.0,★ Flip Knife | Damascus Steel (Well-Worn)
0,0.0,★ StatTrak™ Karambit | Doppler (Factory New)
0,0.0,★ M9 Bayonet | Ultraviolet (Battle-Scarred)
1,108.851,★ Gut Knife | Ultraviolet (Minimal Wear)
0,0.0,★ M9 Bayonet | Doppler (Minimal Wear)
0,0.0,★ StatTrak™ Karambit | Ultraviolet (Field-Tested)
2,33.5535,AWP | Man-o'-war (Minimal Wear)
1,82.3,StatTrak™ AK-47 | Cartel (Factory New)
5,0.028200000000000003,Sticker | YEKINDAR | Antwerp 2022
2,1.926,StatTrak™ Glock-18 | Catacombs (Well-Worn)
4,467.318499975,★ Flip Knife | Marble Fade (Factory New)
1,670.067,★ Bayonet | Marble Fade (Factory New)
4,7.106999999999999,StatTrak™ Desert Eagle | Naga (Minimal Wear)
6,33.34666665,StatTrak™ Galil AR | Chatterbox (Battle-Scarred)
5,3.3002000000000002,StatTrak™ Sawed-Off | Serenity (Field-Tested)
5,9.1018,Chroma Case Key
9,16.16844445555556,AK-47 | Cartel (Well-Worn)
2,5.1525,StatTrak™ Sawed-Off | Serenity (Well-Worn)
6,190.0545,★ Gut Knife | Marble Fade (Factory New)
108,9.357712953703704,M4A4 | 龍王 (Dragon King) (Battle-Scarred)
4,1357.525,★ M9 Bayonet | Doppler (Factory New)
1,28.558,AK-47 | Cartel (Factory New)
13,4.182307692307691,StatTrak™ MAC-10 | Malachite (Field-Tested)
1,220.924,★ Bayonet | Ultraviolet (Battle-Scarred)
10,180.1658,★ Flip Knife | Ultraviolet (Battle-Scarred)
2,12.964,StatTrak™ P250 | Muertos (Well-Worn)
1,0.901,StatTrak™ M249 | System Lock (Well-Worn)
3,0.40199999999999997,StatTrak™ M249 | System Lock (Battle-Scarred)
5,108.375,★ Gut Knife | Damascus Steel (Minimal Wear)
14,166.17049999285715,★ Gut Knife | Tiger Tooth (Factory New)
4,164.86874997500001,★ Flip Knife | Rust Coat (Battle-Scarred)
6,632.3223333333332,★ Bayonet | Doppler (Factory New)
1,219.999,★ Gut Knife | Doppler (Minimal Wear)
3,217.44500000000002,★ StatTrak™ Gut Knife | Doppler (Factory New)
2,107.85849999999999,★ Gut Knife | Ultraviolet (Field-Tested)
21,10.560095266666668,M4A4 | 龍王 (Dragon King) (Well-Worn)
3,389.8419999999999,★ Flip Knife | Tiger Tooth (Factory New)
35,6.259942857142857,P250 | Muertos (Battle-Scarred)
330,8.975678788181819,Galil AR | Chatterbox (Battle-Scarred)
0,0.0,★ Gut Knife | Ultraviolet (Well-Worn)
0,0.0,★ Bayonet | Damascus Steel (Well-Worn)
1,199.0,★ Gut Knife | Tiger Tooth (Minimal Wear)
0,0.0,★ Karambit | Ultraviolet (Well-Worn)
0,0.0,★ StatTrak™ M9 Bayonet | Ultraviolet (Field-Tested)
0,0.0,★ StatTrak™ Karambit | Ultraviolet (Battle-Scarred)
0,0.0,★ Karambit | Ultraviolet (Factory New)
0,0.0,★ StatTrak™ Karambit | Ultraviolet (Minimal Wear)
0,0.0,★ Flip Knife | Marble Fade (Minimal Wear)
0,0.0,StatTrak™ Galil AR | Orange DDPAT (Minimal Wear)
1,192.788,★ StatTrak™ Flip Knife | Damascus Steel (Field-Tested)
0,0.0,★ StatTrak™ Bayonet | Ultraviolet (Field-Tested)
0,0.0,★ Karambit | Damascus Steel (Well-Worn)
0,0.0,★ StatTrak™ Karambit | Damascus Steel (Factory New)
1,573.152,★ Flip Knife | Doppler (Minimal Wear)
0,0.0,★ M9 Bayonet | Ultraviolet (Factory New)
0,0.0,★ StatTrak™ Karambit | Marble Fade (Minimal Wear)
0,0.0,StatTrak™ M249 | System Lock (Factory New)
1,2.228,"Music Kit | Sean Murray, A*D*8"
3,173.8146667,Sticker | iBUYPOWER | DreamHack 2014
6,2.0471667,"Music Kit | Daniel Sadowski, Crimson Assault"
0,0.0,Sticker | Work For Ammo
0,0.0,Sticker | Cloud9 | DreamHack 2014
0,0.0,Sticker | Fnatic | DreamHack 2014
0,0.0,Sticker | Ninjas in Pyjamas | DreamHack 2014
0,0.0,Sticker | Natus Vincere | DreamHack 2014
0,0.0,Sticker | Team LDLC.com | DreamHack 2014
1,49.99,Sticker | Team Dignitas | DreamHack 2014
1,2.085,Sticker | Chicken Strike
0,0.0,Sticker | Flipsid3 Tactics | DreamHack 2014
0,0.0,Sticker | PENTA Sports | DreamHack 2014
0,0.0,Sticker | Copenhagen Wolves | DreamHack 2014
0,0.0,Sticker | Bravado Gaming | DreamHack 2014
0,0.0,Sticker | myXMG | DreamHack 2014
3,0.2786667,Sticker | Eco Rush
1,1.501,Sticker | Hostage Rescue
0,0.0,Sticker | Lucky Cat (Foil)
0,0.0,Sticker | Just Trolling
0,0.0,Sticker | Hamster Hawk
1,2.282,"Music Kit | Daniel Sadowski, Total Domination"
2,1.7815,Sticker | Wanna Fight
3,1.421,"Music Kit | Mateo Messina, For No Mankind"
3,2.7973333,"Music Kit | Damjan Mravunac, The Talos Principle"
4,1.69725,"Music Kit | Matt Lange, IsoRhythm"
0,0.0,★ StatTrak™ Flip Knife | Doppler (Minimal Wear)
0,0.0,StatTrak™ AK-47 | Vulcan (Field-Tested)
0,0.0,ESL One Katowice 2015 Legends (Holo-Foil)
0,0.0,ESL One Katowice 2015 Challengers (Holo-Foil)
1,23.528,Sticker | Cloud9 G2A | Katowice 2015
0,0.0,Sticker | Counter Logic Gaming | Katowice 2015
0,0.0,Sticker | Natus Vincere (Holo) | Katowice 2015
0,0.0,Sticker | Fnatic (Holo) | Katowice 2015
0,0.0,Sticker | Titan (Holo) | Katowice 2015
0,0.0,Sticker | HellRaisers (Holo) | Katowice 2015
0,0.0,Sticker | Cloud9 G2A (Holo) | Katowice 2015
0,0.0,Sticker | Virtus.pro | Katowice 2015
1,9.958,Sticker | Ninjas in Pyjamas  | Katowice 2015
0,0.0,Sticker | Team EnVyUs | Katowice 2015
0,0.0,Sticker | 3DMAX | Katowice 2015
1,42.751,Sticker | HellRaisers | Katowice 2015
0,0.0,Sticker | PENTA Sports  | Katowice 2015
0,0.0,Sticker | TSM Kinguin | Katowice 2015
0,0.0,Sticker | Natus Vincere | Katowice 2015
0,0.0,Sticker | LGB eSports | Katowice 2015
0,0.0,Sticker | Flipsid3 Tactics | Katowice 2015
1,7.955,Sticker | ESL One | Katowice 2015
0,0.0,Sticker | Ninjas in Pyjamas (Holo) | Katowice 2015
0,0.0,Sticker | HellRaisers (Foil) | Katowice 2015
1,16.841,Sticker | Keyd Stars | Katowice 2015
0,0.0,Sticker | Team EnVyUs (Holo) | Katowice 2015
0,0.0,Sticker | 3DMAX (Holo) | Katowice 2015
0,0.0,Sticker | Virtus.pro (Holo) | Katowice 2015
0,0.0,Sticker | PENTA Sports (Holo) | Katowice 2015
0,0.0,Sticker | Vox Eminor (Holo) | Katowice 2015
0,0.0,Sticker | Virtus.pro (Foil) | Katowice 2015
0,0.0,Sticker | Counter Logic Gaming (Foil) | Katowice 2015
0,0.0,Sticker | ESL One (Foil) | Katowice 2015
3,12.64,StatTrak™ P250 | Muertos (Battle-Scarred)
1,1.042,Sticker | Headless Chicken
3,0.989,Sticker | Headshot Guarantee
1,119.956,★ StatTrak™ Gut Knife | Ultraviolet (Field-Tested)
9,1.015111111111111,Sticker | Witchcraft
5,83.89359999999999,Sticker | Titan | Katowice 2015
1,11.31,Sticker | Fnatic | Katowice 2015
3,0.9826666666666668,Sticker | Robo
3,4.461666666666667,Sticker | Firestarter (Holo)
4,103.33475000000001,★ Gut Knife | Ultraviolet (Battle-Scarred)
2,687.43,★ Bayonet | Doppler (Minimal Wear)
1,124.685,★ StatTrak™ Gut Knife | Damascus Steel (Field-Tested)
37,0.9190540621621621,Sticker | Drug War Veteran
28,6.619678550000001,Glock-18 | Water Elemental (Minimal Wear)
2,2.955,"Music Kit | Noisia, Sharpened"
16,2.5173124999999996,"Music Kit | Various Artists, Hotline Miami"
7,1783.4680000000003,★ Karambit | Doppler (Minimal Wear)
64,53.081953115625,USP-S | Orion (Field-Tested)
0,0.0,Sticker | Vox Eminor (Foil) | Katowice 2015
0,0.0,Sticker | 3DMAX (Foil) | Katowice 2015
0,0.0,Sticker | Titan (Foil) | Katowice 2015
0,0.0,Sticker | Keyd Stars (Holo) | Katowice 2015
0,0.0,Sticker | Keyd Stars (Foil) | Katowice 2015
0,0.0,Sticker | Fnatic (Foil) | Katowice 2015
0,0.0,Sticker | Flipsid3 Tactics (Foil) | Katowice 2015
0,0.0,Sticker | Cloud9 G2A (Foil) | Katowice 2015
0,0.0,★ StatTrak™ Flip Knife | Tiger Tooth (Minimal Wear)
0,0.0,Souvenir MAC-10 | Indigo (Field-Tested)
0,0.0,Souvenir P250 | Gunsmoke (Battle-Scarred)
0,0.0,Souvenir MP9 | Setting Sun (Field-Tested)
0,0.0,Souvenir P90 | Sand Spray (Field-Tested)
2,0.7225,Sticker | Ninjas in Pyjamas (Holo) | Antwerp 2022
0,0.0,Souvenir MAG-7 | Sand Dune (Well-Worn)
0,0.0,Souvenir Dual Berettas | Briar (Minimal Wear)
0,0.0,Souvenir SG 553 | Fallout Warning (Field-Tested)
0,0.0,Souvenir P250 | Bone Mask (Well-Worn)
0,0.0,Souvenir Five-SeveN | Orange Peel (Battle-Scarred)
0,0.0,Souvenir Nova | Walnut (Field-Tested)
0,0.0,Souvenir Nova | Walnut (Well-Worn)
0,0.0,ESL One Katowice 2015 Nuke Souvenir Package
0,0.0,Souvenir PP-Bizon | Irradiated Alert (Field-Tested)
0,0.0,Souvenir PP-Bizon | Irradiated Alert (Battle-Scarred)
0,0.0,Souvenir MAG-7 | Irradiated Alert (Battle-Scarred)
0,0.0,Souvenir MAC-10 | Indigo (Minimal Wear)
0,0.0,Souvenir MAG-7 | Silver (Factory New)
0,0.0,Souvenir Five-SeveN | Contractor (Field-Tested)
0,0.0,Souvenir SCAR-20 | Sand Mesh (Field-Tested)
0,0.0,Souvenir P90 | Sand Spray (Well-Worn)
0,0.0,Souvenir MAC-10 | Palm (Well-Worn)
0,0.0,Souvenir G3SG1 | Desert Storm (Well-Worn)
0,0.0,Souvenir M4A4 | Tornado (Minimal Wear)
0,0.0,StatTrak™ AK-47 | Cartel (Minimal Wear)
0,0.0,Souvenir Glock-18 | Reactor (Field-Tested)
0,0.0,StatTrak™ M4A1-S | Atomic Alloy (Minimal Wear)
0,0.0,Souvenir P250 | Contamination (Well-Worn)
0,0.0,StatTrak™ AK-47 | Blue Laminate (Minimal Wear)
0,0.0,Souvenir MAC-10 | Amber Fade (Factory New)
0,0.0,Souvenir MAC-10 | Amber Fade (Minimal Wear)
0,0.0,AK-47 | Predator (Well-Worn)
0,0.0,StatTrak™ AWP | Corticera (Factory New)
6,0.648,StatTrak™ P250 | Valence (Minimal Wear)
0,0.0,Chroma 2 Case Key
54,0.4617222240740741,CZ75-Auto | Pole Position (Field-Tested)
1,0.011,Souvenir M249 | Contrast Spray (Field-Tested)
1,9.379,Souvenir P2000 | Chainmail (Minimal Wear)
2,0.5925,Souvenir P250 | Contamination (Field-Tested)
314,0.17382481464968155,Desert Eagle | Bronze Deco (Field-Tested)
5,0.24879999999999997,Souvenir MAG-7 | Sand Dune (Field-Tested)
0,0.0,★ StatTrak™ Butterfly Knife | Fade (Factory New)
5,0.2888,StatTrak™ Sawed-Off | Origami (Field-Tested)
1,13.505,Souvenir M4A4 | Tornado (Field-Tested)
8,3.9220000125000003,StatTrak™ AK-47 | Elite Build (Field-Tested)
0,0.0,StatTrak™ AK-47 | Elite Build (Factory New)
32,0.1796249875,Sawed-Off | Origami (Minimal Wear)
23,0.2928695869565217,StatTrak™ P250 | Valence (Field-Tested)
91,0.2505384505494505,Desert Eagle | Bronze Deco (Minimal Wear)
27,8.359962937037038,MAC-10 | Neon Rider (Minimal Wear)
7,0.14499998571428568,Negev | Man-o'-war (Field-Tested)
63,5.260317460317461,StatTrak™ AWP | Worm God (Field-Tested)
18,1.0041666666666667,CZ75-Auto | Pole Position (Minimal Wear)
0,0.0,StatTrak™ Negev | Man-o'-war (Field-Tested)
16,3.0972500312499998,Galil AR | Eco (Well-Worn)
132,0.21209847803030302,P250 | Valence (Minimal Wear)
25,1.038320008,StatTrak™ MAG-7 | Heat (Well-Worn)
21,0.4014761809523809,StatTrak™ Negev | Man-o'-war (Minimal Wear)
51,0.1329607843137255,Sawed-Off | Origami (Field-Tested)
2,1.126,Souvenir UMP-45 | Indigo (Battle-Scarred)
58,2.19944824137931,Five-SeveN | Monkey Business (Well-Worn)
151,1.088953646357616,AK-47 | Elite Build (Well-Worn)
66,0.5594848424242423,MAG-7 | Heat (Field-Tested)
10,1.08279999,StatTrak™ MAG-7 | Heat (Field-Tested)
11,0.40418181818181814,StatTrak™ MP7 | Armor Core (Minimal Wear)
24,4.871750000000001,Galil AR | Eco (Field-Tested)
113,2.395115055752213,Five-SeveN | Monkey Business (Field-Tested)
140,2.1794642950000003,Five-SeveN | Monkey Business (Battle-Scarred)
17,0.4200588352941177,UMP-45 | Grand Prix (Field-Tested)
12,0.29625,StatTrak™ MP7 | Armor Core (Field-Tested)
1,9.167,StatTrak™ Galil AR | Eco (Field-Tested)
52,0.2484807596153846,MP7 | Armor Core (Factory New)
28,0.143642825,MP7 | Armor Core (Field-Tested)
61,1.268344286885246,AK-47 | Elite Build (Field-Tested)
46,0.38899999782608696,Sawed-Off | Origami (Factory New)
162,0.12915432469135804,P250 | Valence (Field-Tested)
31,1.9120000032258064,FAMAS | Djinn (Well-Worn)
49,0.47028573265306123,Desert Eagle | Bronze Deco (Factory New)
8,0.4594999625,CZ75-Auto | Pole Position (Battle-Scarred)
73,0.3653561726027397,StatTrak™ Swap Tool
4,15.618,AWP | Corticera (Minimal Wear)
38,1.629473697368421,AWP | Worm God (Minimal Wear)
71,0.12781691549295773,Negev | Man-o'-war (Minimal Wear)
13,6.844153830769231,StatTrak™ AK-47 | Elite Build (Minimal Wear)
5,9.0396,Souvenir AK-47 | Safari Mesh (Field-Tested)
51,1.858647050980392,FAMAS | Djinn (Battle-Scarred)
2,0.256,Sticker | max (Glitter) | Antwerp 2022
4,0.3785,Sticker | The Zombie
45,0.3042222133333334,MP9 | Deadly Poison (Battle-Scarred)
2,5.467,StatTrak™ AWP | Worm God (Well-Worn)
99,0.3838080767676767,MAG-7 | Heat (Well-Worn)
8,0.197375,MP7 | Armor Core (Well-Worn)
64,0.95546875,MAG-7 | Heat (Minimal Wear)
21,2.5217143095238095,AWP | Worm God (Factory New)
5,0.9971999799999999,Sticker | Bombsquad (Foil)
20,3.43320001,StatTrak™ AK-47 | Elite Build (Well-Worn)
1,0.406,StatTrak™ Sawed-Off | Origami (Minimal Wear)
11,1.5859999999999999,AWP | Worm God (Well-Worn)
79,0.17912658734177211,Desert Eagle | Bronze Deco (Well-Worn)
29,34.53051724827587,StatTrak™ M4A1-S | Hyper Beast (Battle-Scarred)
3,0.794,StatTrak™ Sawed-Off | Origami (Factory New)
35,21.21419999428571,M4A1-S | Hyper Beast (Field-Tested)
0,0.0,StatTrak™ Desert Eagle | Bronze Deco (Well-Worn)
1,33.348,StatTrak™ FAMAS | Djinn (Factory New)
38,4.32828950263158,StatTrak™ Five-SeveN | Monkey Business (Battle-Scarred)
5,0.19060000000000002,Sticker | Skull Troop
1,55.9,StatTrak™ M4A1-S | Hyper Beast (Field-Tested)
1,0.924,StatTrak™ P250 | Valence (Well-Worn)
1,2.587,StatTrak™ CZ75-Auto | Pole Position (Minimal Wear)
4,0.146,MP7 | Armor Core (Battle-Scarred)
0,0.0,FAMAS | Djinn (Factory New)
3,9.771333333333333,Five-SeveN | Monkey Business (Minimal Wear)
31,2.6596451806451613,FAMAS | Djinn (Field-Tested)
2,0.782,Desert Eagle | Bronze Deco (Battle-Scarred)
0,0.0,CZ75-Auto | Pole Position (Well-Worn)
3,0.2496667,StatTrak™ Sawed-Off | Origami (Battle-Scarred)
1,0.237,StatTrak™ MP7 | Armor Core (Well-Worn)
1,10.905,StatTrak™ FAMAS | Djinn (Minimal Wear)
0,0.0,★ Karambit | Blue Steel (Battle-Scarred)
7,4.0315714,StatTrak™ FAMAS | Djinn (Well-Worn)
0,0.0,StatTrak™ CZ75-Auto | Pole Position (Factory New)
0,0.0,StatTrak™ Galil AR | Eco (Minimal Wear)
0,0.0,M4A1-S | Hyper Beast (Factory New)
2,4.6485,StatTrak™ Five-SeveN | Monkey Business (Well-Worn)
0,0.0,StatTrak™ Five-SeveN | Monkey Business (Minimal Wear)
0,0.0,★ StatTrak™ M9 Bayonet | Doppler (Minimal Wear)
0,0.0,StatTrak™ AWP | Worm God (Factory New)
1,0.938,Sticker | Skull Lil Boney
3,0.903,Sticker | Knife Club
1,1.06,Sticker | Pros Don't Fake
0,0.0,Sticker | Ninja Defuse
3,0.727,Sticker | CS On The Mind
1,0.782,Sticker | Doru The Fox
0,0.0,Sticker | Baaa-ckstabber!
1,0.677,Sticker | Awp Country
4,0.902,Sticker | Delicious Tears
3,0.132,Sticker | Bombsquad
9,0.7693333555555556,StatTrak™ CZ75-Auto | Pole Position (Field-Tested)
2,0.794,Sticker | Chi Bomb
44,0.11813640909090908,Sawed-Off | Origami (Battle-Scarred)
28,0.2592143,Sticker | The Guru
0,0.0,Souvenir SSG 08 | Tropical Storm (Field-Tested)
1,135.462,Souvenir Nova | Candy Apple (Factory New)
0,0.0,USP-S | Road Rash (Factory New)
22,5.608409059090909,StatTrak™ Galil AR | Eco (Battle-Scarred)
19,1.0085263157894737,StatTrak™ Desert Eagle | Bronze Deco (Minimal Wear)
14,0.9762142857142858,Sticker | Kawaii Killer Terrorist
16,3.349624975,StatTrak™ AK-47 | Elite Build (Battle-Scarred)
234,7.6039957384615375,MAC-10 | Neon Rider (Field-Tested)
63,2.0736190301587296,AK-47 | Elite Build (Minimal Wear)
6,2.338,Sticker | Unicorn (Holo)
17,0.16864704705882352,Sticker | The Samurai
4,4.183,StatTrak™ FAMAS | Djinn (Field-Tested)
8,0.7891250249999999,StatTrak™ MP7 | Armor Core (Factory New)
3,44.53066666666666,StatTrak™ MAC-10 | Neon Rider (Factory New)
6,1.5090000000000001,Sticker | Silent Ninja (Foil)
24,0.14499998749999998,Sawed-Off | Origami (Well-Worn)
40,1.0873749925000005,StatTrak™ MAG-7 | Heat (Battle-Scarred)
21,0.8777619238095239,Enfu Sticker Capsule
8,5.414875,AK-47 | Elite Build (Factory New)
